項目,年齢階級,時期,値,単位
消費支出,65～69歳,2021000909,263266,円
消費支出,65～69歳,2021001010,260211,円
消費支出,65～69歳,2021001111,342507,円
消費支出,65～69歳,2021001212,325656,円
消費支出,65～69歳,2022000101,301920,円
消費支出,65～69歳,2022000202,264244,円
消費支出,65～69歳,2022000303,347518,円
消費支出,65～69歳,2022000404,305141,円
消費支出,65～69歳,2022000505,286120,円
消費支出,65～69歳,2022000606,301668,円
消費支出,65～69歳,2022000707,311820,円
消費支出,65～69歳,2022000808,303695,円
消費支出,65～69歳,2022000909,273559,円
消費支出,65～69歳,2022001010,295528,円
消費支出,65～69歳,2022001111,307873,円
消費支出,65～69歳,2022001212,333655,円
消費支出,65～69歳,2023000101,291092,円
消費支出,65～69歳,2023000202,263119,円
消費支出,65～69歳,2023000303,313696,円
消費支出,65～69歳,2023000404,251656,円
消費支出,65～69歳,2023000505,287172,円
消費支出,65～69歳,2023000606,334663,円
消費支出,65～69歳,2023000707,317154,円
消費支出,65～69歳,2023000808,303999,円
消費支出,65～69歳,2023000909,307943,円
消費支出,65～69歳,2023001010,349027,円
消費支出,65～69歳,2023001111,300012,円
消費支出,65～69歳,2023001212,394782,円
消費支出,65～69歳,2024000101,301092,円
消費支出,65～69歳,2024000202,281275,円
消費支出,65～69歳,2024000303,336253,円
消費支出,65～69歳,2024000404,296781,円
消費支出,65～69歳,2024000505,326569,円
消費支出,65～69歳,2024000606,319399,円
消費支出,65～69歳,2024000707,306742,円
消費支出,65～69歳,2024000808,292911,円
消費支出,65～69歳,2024000909,263472,円
消費支出,65～69歳,2024001010,308558,円
消費支出,65～69歳,2024001111,293622,円
消費支出,65～69歳,2024001212,398815,円
消費支出,65～69歳,2025000101,311049,円
消費支出,65～69歳,2025000202,284219,円
消費支出,65～69歳,2025000303,363744,円
消費支出,65～69歳,2025000404,358358,円
消費支出,65～69歳,2025000505,314441,円
消費支出,65～69歳,2025000606,304639,円
消費支出,65～69歳,2025000707,331773,円
消費支出,65～69歳,2025000808,353914,円
消費支出,65～69歳,2025000909,300868,円
消費支出,65～69歳,2025001010,316924,円
消費支出,65～69歳,2025001111,346044,円
消費支出,65～69歳,2025001212,418180,円
消費支出,65～69歳,2026000101,311278,円
消費支出,65～69歳,2026000202,335124,円
消費支出,65～69歳,2026000303,442933,円
消費支出,65～69歳,2026000404,380826,円
消費支出,65～69歳,2026000505,351022,円
可処分所得,24歳以下,2000000101,237720,円
可処分所得,24歳以下,2000000202,258663,円
可処分所得,24歳以下,2000000303,293162,円
可処分所得,24歳以下,2000000404,280225,円
可処分所得,24歳以下,2000000505,250821,円
可処分所得,24歳以下,2000000606,269220,円
可処分所得,24歳以下,2000000707,320137,円
可処分所得,24歳以下,2000000808,311349,円
可処分所得,24歳以下,2000000909,244411,円
可処分所得,24歳以下,2000001010,255366,円
可処分所得,24歳以下,2000001111,280675,円
可処分所得,24歳以下,2000001212,402944,円
可処分所得,24歳以下,2001000101,263830,円
可処分所得,24歳以下,2001000202,264809,円
可処分所得,24歳以下,2001000303,252839,円
可処分所得,24歳以下,2001000404,267387,円
可処分所得,24歳以下,2001000505,277666,円
可処分所得,24歳以下,2001000606,458636,円
可処分所得,24歳以下,2001000707,374001,円
可処分所得,24歳以下,2001000808,367311,円
可処分所得,24歳以下,2001000909,280656,円
可処分所得,24歳以下,2001001010,218127,円
可処分所得,24歳以下,2001001111,229846,円
可処分所得,24歳以下,2001001212,371653,円
可処分所得,24歳以下,2002000101,214709,円
可処分所得,24歳以下,2002000202,218841,円
可処分所得,24歳以下,2002000303,268424,円
可処分所得,24歳以下,2002000404,247258,円
可処分所得,24歳以下,2002000505,274143,円
可処分所得,24歳以下,2002000606,303202,円
可処分所得,24歳以下,2002000707,305088,円
可処分所得,24歳以下,2002000808,279315,円
